Date,adj close,close,high,low,open,volume
2025-05-21,124.1500015258789,124.1500015258789,125.0,122.30000305175781,123.75,438928
2025-05-22,124.05000305175781,124.05000305175781,125.5,123.1500015258789,123.9000015258789,255509
2025-05-23,124.3499984741211,124.3499984741211,124.80000305175781,123.4000015258789,124.25,285879
2025-05-26,124.19999694824219,124.19999694824219,125.55000305175781,124.0999984741211,124.75,264560
2025-05-27,123.6500015258789,123.6500015258789,124.44999694824219,123.30000305175781,124.0,586522
2025-05-28,123.80000305175781,123.80000305175781,124.55000305175781,123.5999984741211,123.8499984741211,248212
2025-05-29,123.0999984741211,123.0999984741211,124.4000015258789,123.0,124.0,552397
2025-05-30,121.94999694824219,121.94999694824219,123.69999694824219,121.80000305175781,122.75,326839
2025-06-02,123.8499984741211,123.8499984741211,124.44999694824219,121.4000015258789,122.0,422674
2025-06-03,122.5,122.5,124.6500015258789,122.19999694824219,124.3499984741211,398119
2025-06-04,121.75,121.75,123.0,121.0,122.5999984741211,831599
2025-06-05,122.8499984741211,122.8499984741211,123.94999694824219,121.8499984741211,121.8499984741211,913265
2025-06-06,125.69999694824219,125.69999694824219,126.5,122.5,123.19999694824219,2721440
2025-06-09,127.1500015258789,127.1500015258789,128.39999389648438,126.4000015258789,126.6500015258789,1747804
2025-06-10,125.69999694824219,125.69999694824219,127.8499984741211,125.55000305175781,127.3499984741211,937287
2025-06-11,125.19999694824219,125.19999694824219,127.5,124.6500015258789,126.05000305175781,565110
2025-06-12,122.8499984741211,122.8499984741211,125.69999694824219,122.55000305175781,125.05000305175781,362423
2025-06-13,121.6500015258789,121.6500015258789,121.94999694824219,120.05000305175781,120.25,394190
2025-06-16,121.80000305175781,121.80000305175781,122.5,119.5999984741211,121.8499984741211,789961
2025-06-17,120.6500015258789,120.6500015258789,122.69999694824219,120.5,121.94999694824219,294311
2025-06-18,120.3499984741211,120.3499984741211,121.44999694824219,120.0,120.25,218003
2025-06-19,117.94999694824219,117.94999694824219,120.44999694824219,117.30000305175781,119.9000015258789,293201
2025-06-20,119.5,119.5,119.9000015258789,117.3499984741211,117.6500015258789,708616
2025-06-23,119.0,119.0,119.30000305175781,117.94999694824219,117.94999694824219,356968
2025-06-24,120.55000305175781,120.55000305175781,122.0999984741211,120.1500015258789,120.25,476275
2025-06-25,121.6500015258789,121.6500015258789,122.9000015258789,121.4000015258789,121.9000015258789,268114
2025-06-26,121.9000015258789,121.9000015258789,122.19999694824219,121.0999984741211,122.0,274148
2025-06-27,122.05000305175781,122.05000305175781,123.19999694824219,121.80000305175781,122.4000015258789,334882
2025-06-30,121.8499984741211,121.8499984741211,123.0999984741211,121.75,123.0999984741211,230822
2025-07-01,121.5,121.5,123.19999694824219,121.05000305175781,121.75,216742
2025-07-02,121.25,121.25,122.1500015258789,120.6500015258789,121.5999984741211,299017
2025-07-03,121.1500015258789,121.1500015258789,122.0,120.9000015258789,121.1500015258789,162160
2025-07-04,122.44999694824219,122.44999694824219,124.0,121.8499984741211,122.3499984741211,1292953
2025-07-07,120.94999694824219,120.94999694824219,122.4000015258789,120.69999694824219,122.25,464763
2025-07-08,120.80000305175781,120.80000305175781,121.25,120.25,120.55000305175781,259141
2025-07-09,121.30000305175781,121.30000305175781,122.0999984741211,120.4000015258789,120.5999984741211,613232
2025-07-10,121.5999984741211,121.5999984741211,122.0999984741211,120.80000305175781,121.3499984741211,297141
2025-07-11,120.9000015258789,120.9000015258789,121.75,120.55000305175781,121.6500015258789,306474
2025-07-14,119.8499984741211,119.8499984741211,120.5999984741211,119.4000015258789,120.55000305175781,539796
2025-07-15,121.19999694824219,121.19999694824219,121.9000015258789,120.1500015258789,120.1500015258789,315967
2025-07-16,123.3499984741211,123.3499984741211,124.0,120.75,121.05000305175781,569680
2025-07-17,122.6500015258789,122.6500015258789,124.0999984741211,122.4000015258789,123.3499984741211,236718
2025-07-18,121.9000015258789,121.9000015258789,122.9000015258789,121.5,122.25,556432
2025-07-21,121.4000015258789,121.4000015258789,121.94999694824219,120.9000015258789,121.4000015258789,538911
2025-07-22,121.44999694824219,121.44999694824219,122.44999694824219,121.05000305175781,121.25,589828
2025-07-23,122.25,122.25,123.1500015258789,121.44999694824219,121.75,413846
2025-07-24,119.6500015258789,119.6500015258789,122.5,119.5,122.05000305175781,650698
2025-07-25,117.05000305175781,117.05000305175781,119.5,116.8499984741211,119.5,492462
2025-07-28,115.25,115.25,117.1500015258789,115.0,116.9000015258789,901093
2025-07-29,115.9000015258789,115.9000015258789,116.3499984741211,114.5999984741211,114.5999984741211,692683
2025-07-30,115.0,115.0,117.0999984741211,114.80000305175781,115.9000015258789,334191
2025-07-31,113.94999694824219,113.94999694824219,114.69999694824219,113.1500015258789,113.5999984741211,696476
2025-08-01,112.9000015258789,112.9000015258789,114.30000305175781,112.69999694824219,113.8499984741211,609504
2025-08-04,114.25,114.25,114.5,112.69999694824219,112.69999694824219,263353
2025-08-05,114.19999694824219,114.19999694824219,114.9000015258789,113.8499984741211,113.8499984741211,452733
2025-08-06,113.30000305175781,113.30000305175781,114.75,113.0,113.94999694824219,249307
2025-08-07,113.05000305175781,113.05000305175781,114.25,111.0999984741211,113.3499984741211,1065737
2025-08-08,112.44999694824219,112.44999694824219,113.5,111.80000305175781,113.05000305175781,592860
2025-08-11,112.69999694824219,112.69999694824219,113.0999984741211,111.5999984741211,112.4000015258789,618829
2025-08-12,112.5,112.5,113.5,112.30000305175781,113.0999984741211,235086
2025-08-13,108.5999984741211,108.5999984741211,113.30000305175781,108.25,112.19999694824219,1256345
2025-08-14,112.6500015258789,112.6500015258789,114.9000015258789,109.4000015258789,109.94999694824219,2696292
2025-08-18,114.80000305175781,114.80000305175781,117.94999694824219,113.25,114.5999984741211,900007
2025-08-19,114.19999694824219,114.19999694824219,114.8499984741211,113.0999984741211,114.8499984741211,780222
2025-08-20,114.30000305175781,114.30000305175781,114.9000015258789,113.5999984741211,114.9000015258789,598793
2025-08-21,113.05000305175781,113.05000305175781,114.9000015258789,112.80000305175781,114.1500015258789,579357
2025-08-22,112.94999694824219,112.94999694824219,113.4000015258789,112.5,112.6500015258789,471451
2025-08-25,113.4000015258789,113.4000015258789,113.80000305175781,112.75,112.75,477448
2025-08-26,112.3499984741211,112.3499984741211,113.4000015258789,112.05000305175781,112.75,200130
2025-08-28,111.75,111.75,112.69999694824219,111.0,111.5,580661
2025-08-29,111.25,111.25,112.3499984741211,111.05000305175781,111.05000305175781,242316
2025-09-01,113.05000305175781,113.05000305175781,113.30000305175781,111.3499984741211,111.44999694824219,548769
2025-09-02,113.19999694824219,113.19999694824219,114.1500015258789,112.9000015258789,113.3499984741211,542433
2025-09-03,113.30000305175781,113.30000305175781,113.94999694824219,112.75,113.0999984741211,186599
2025-09-04,112.05000305175781,112.05000305175781,114.80000305175781,111.75,114.0,691309
2025-09-05,112.25,112.25,113.4000015258789,110.80000305175781,110.80000305175781,497313
2025-09-08,112.1500015258789,112.1500015258789,113.44999694824219,112.0,112.05000305175781,561708
2025-09-09,111.8499984741211,111.8499984741211,113.75,111.69999694824219,112.19999694824219,205796
2025-09-10,112.0999984741211,112.0999984741211,112.80000305175781,111.8499984741211,111.8499984741211,418043
2025-09-11,111.94999694824219,111.94999694824219,112.94999694824219,111.80000305175781,112.05000305175781,485390
2025-09-12,112.05000305175781,112.05000305175781,112.55000305175781,111.8499984741211,111.9000015258789,244531
2025-09-15,113.3499984741211,113.3499984741211,115.3499984741211,112.30000305175781,112.30000305175781,852273
2025-09-16,115.94999694824219,115.94999694824219,117.0,113.3499984741211,113.69999694824219,1519823
2025-09-17,115.5,115.5,116.80000305175781,115.25,116.1500015258789,598712
2025-09-18,114.80000305175781,114.80000305175781,115.94999694824219,114.5,115.55000305175781,560012
2025-09-19,114.55000305175781,114.55000305175781,114.80000305175781,113.6500015258789,113.6500015258789,490015
2025-09-22,113.25,113.25,114.9000015258789,113.0999984741211,114.3499984741211,272201
2025-09-23,112.5999984741211,112.5999984741211,113.69999694824219,112.5,112.80000305175781,566478
2025-09-24,111.80000305175781,111.80000305175781,113.0,111.5,111.9000015258789,578364
2025-09-25,111.30000305175781,111.30000305175781,111.94999694824219,111.0999984741211,111.30000305175781,452811
2025-09-26,110.44999694824219,110.44999694824219,111.19999694824219,110.0,111.1500015258789,597556
2025-09-29,111.55000305175781,111.55000305175781,112.4000015258789,110.05000305175781,110.4000015258789,606068
2025-09-30,110.0,110.0,112.25,109.9000015258789,111.0999984741211,258807
2025-10-01,111.5,111.5,111.75,109.69999694824219,110.05000305175781,215046
2025-10-03,111.5,111.5,112.0999984741211,111.25,111.5,545778
2025-10-06,111.75,111.75,113.5999984741211,111.19999694824219,113.0,462825
2025-10-07,111.0999984741211,111.0999984741211,111.94999694824219,111.0,111.69999694824219,188387
2025-10-08,110.5,110.5,111.44999694824219,110.1500015258789,111.1500015258789,539706
2025-10-09,110.05000305175781,110.05000305175781,110.55000305175781,109.9000015258789,110.05000305175781,194400
2025-10-10,110.0,110.0,110.55000305175781,109.8499984741211,110.0,215044
2025-10-13,108.75,108.75,109.80000305175781,108.55000305175781,109.0,694493
2025-10-14,107.25,107.25,109.5999984741211,107.0999984741211,108.80000305175781,968024
2025-10-15,110.05000305175781,110.05000305175781,111.3499984741211,106.80000305175781,107.4000015258789,1119285
2025-10-16,110.05000305175781,110.05000305175781,111.0,109.6500015258789,110.4000015258789,218501
2025-10-17,109.44999694824219,109.44999694824219,109.8499984741211,108.69999694824219,109.6500015258789,538673
2025-10-20,109.0999984741211,109.0999984741211,109.94999694824219,108.9000015258789,109.75,593874
2025-10-21,110.69999694824219,110.69999694824219,110.9000015258789,108.69999694824219,108.69999694824219,492745
2025-10-23,110.25,110.25,111.30000305175781,110.0,110.9000015258789,637926
2025-10-24,110.1500015258789,110.1500015258789,110.80000305175781,109.75,110.44999694824219,468799
2025-10-27,109.8499984741211,109.8499984741211,111.0999984741211,109.6500015258789,110.05000305175781,240715
2025-10-28,109.0,109.0,110.05000305175781,108.80000305175781,109.8499984741211,549854
2025-10-29,110.6500015258789,110.6500015258789,110.80000305175781,108.8499984741211,108.8499984741211,296911
2025-10-30,110.75,110.75,112.4000015258789,110.30000305175781,110.44999694824219,743036
2025-10-31,110.25,110.25,110.6500015258789,109.80000305175781,110.55000305175781,425539
2025-11-03,109.8499984741211,109.8499984741211,110.5,109.55000305175781,110.05000305175781,424496
2025-11-04,109.5999984741211,109.5999984741211,110.1500015258789,109.1500015258789,109.8499984741211,171013
2025-11-06,109.3499984741211,109.3499984741211,109.9000015258789,108.55000305175781,109.44999694824219,563484
2025-11-07,109.44999694824219,109.44999694824219,110.6500015258789,108.44999694824219,110.6500015258789,501399
2025-11-10,108.30000305175781,108.30000305175781,109.25,106.75,106.75,303233
2025-11-11,107.69999694824219,107.69999694824219,108.30000305175781,107.1500015258789,108.0999984741211,575089
2025-11-12,108.05000305175781,108.05000305175781,108.30000305175781,107.55000305175781,107.55000305175781,621497
2025-11-14,107.55000305175781,107.55000305175781,107.9000015258789,107.4000015258789,107.6500015258789,417383
2025-11-17,107.4000015258789,107.4000015258789,108.0999984741211,107.1500015258789,107.80000305175781,514843
2025-11-18,106.5999984741211,106.5999984741211,107.4000015258789,106.5,107.1500015258789,555632
2025-11-19,106.05000305175781,106.05000305175781,106.80000305175781,105.94999694824219,106.3499984741211,608799
2025-11-20,106.3499984741211,106.3499984741211,107.25,106.05000305175781,106.05000305175781,262821
2025-11-21,105.5999984741211,105.5999984741211,106.5,105.30000305175781,106.4000015258789,173908
2025-11-24,105.75,105.75,106.55000305175781,105.0,105.4000015258789,575888
2025-11-25,104.94999694824219,104.94999694824219,106.0,104.8499984741211,105.5,190452
2025-11-26,105.0,105.0,105.6500015258789,104.8499984741211,105.1500015258789,238929
2025-11-27,105.3499984741211,105.3499984741211,107.0999984741211,104.94999694824219,104.94999694824219,663117
2025-11-28,105.0999984741211,105.0999984741211,105.6500015258789,104.80000305175781,105.3499984741211,382472
2025-12-01,104.5,104.5,105.5,104.19999694824219,104.94999694824219,556279
2025-12-02,97.0,97.0,99.25,94.9000015258789,97.25,47208920
2025-12-03,97.05000305175781,97.05000305175781,98.80000305175781,96.69999694824219,97.5999984741211,2275873
2025-12-04,96.3499984741211,96.3499984741211,97.30000305175781,95.19999694824219,96.8499984741211,2036947
2025-12-05,95.5,95.5,96.5999984741211,95.0999984741211,96.3499984741211,1472747
